-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-8.117188	-5.542969	-5.542969	-5.542969	-5.542969	-5.542969	-5.542969	-5.542969	-5.542969	 
-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	 
																								
																								
																								
-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	-2.96875	 								
-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	-5.46875	 								
-5.28125	-5.28125	-5.28125	-5.28125	-5.28125	-5.28125	-5.28125	-5.28125	-7.945312	-7.945312	-7.945312	-7.945312	-7.945312	-7.945312	-7.945312	-7.945312	 								
-5.310547	-5.310547	-5.310547	-5.310547	-5.310547	-5.310547	-5.310547	-5.310547	-7.884766	-7.884766	-7.884766	-7.884766	-7.884766	-7.884766	-7.884766	-7.884766	 								
-10.634766	-10.634766	-10.634766	-10.634766	-10.634766	-10.634766	-10.634766	-10.634766	-7.960938	-7.960938	-7.960938	-7.960938	-7.960938	-7.960938	-7.960938	-7.960938	 								
-5.1875	-5.1875	-5.1875	-5.1875	-5.1875	-5.1875	-5.1875	-5.1875	-2.613281	-2.613281	-2.613281	-2.613281	-2.613281	-2.613281	-2.613281	-2.613281	 								
-5.146484	-5.146484	-2.46875	-2.46875	-8.023438	-8.023438	-5.345703	-5.345703	-5.146484	-5.146484	-2.46875	-2.46875	-8.023438	-8.023438	-5.345703	-5.345703	 								
-5.287109	-5.287109	-2.613281	-2.613281	-7.960938	-7.960938	-5.287109	-5.287109	-5.287109	-5.287109	-2.613281	-2.613281	-7.960938	-7.960938	-5.287109	-5.287109	 								
-8.267578	-8.267578	-5.390625	-5.390625	-5.390625	-5.390625	-2.513672	-2.513672	-8.267578	-8.267578	-5.390625	-5.390625	-5.390625	-5.390625	-2.513672	-2.513672	 								
-5.1875	-5.1875	-7.761719	-7.761719	-2.613281	-2.613281	-5.1875	-5.1875	-5.1875	-5.1875	-7.761719	-7.761719	-2.613281	-2.613281	-5.1875	-5.1875	 								
-8.160156	-8.160156	-5.386719	-5.386719	-5.386719	-5.386719	-2.613281	-2.613281	-8.160156	-8.160156	-5.386719	-5.386719	-5.386719	-5.386719	-2.613281	-2.613281	 								
-5.310547	-5.310547	-7.884766	-7.884766	-2.736328	-2.736328	-5.310547	-5.310547	-5.310547	-5.310547	-7.884766	-7.884766	-2.736328	-2.736328	-5.310547	-5.310547	 								
-7.960938	-7.960938	-5.287109	-5.287109	-5.287109	-5.287109	-2.613281	-2.613281	-7.960938	-7.960938	-5.287109	-5.287109	-5.287109	-5.287109	-2.613281	-2.613281	 								
-5.435547	-5.435547	-8.3125	-8.3125	-2.558594	-2.558594	-5.435547	-5.435547	-5.435547	-5.435547	-8.3125	-8.3125	-2.558594	-2.558594	-5.435547	-5.435547	 								
-9.025391	-9.025391	-6.148438	-6.148438	-9.025391	-9.025391	-6.148438	-6.148438	-9.025391	-9.025391	-6.148438	-6.148438	-9.025391	-9.025391	-6.148438	-6.148438	 								
-8.160156	-8.160156	-5.386719	-5.386719	-8.160156	-8.160156	-5.386719	-5.386719	-8.160156	-8.160156	-5.386719	-5.386719	-8.160156	-8.160156	-5.386719	-5.386719	 								
-6.375	-6.375	-3.800781	-3.800781	-6.375	-6.375	-3.800781	-3.800781	-6.375	-6.375	-3.800781	-3.800781	-6.375	-6.375	-3.800781	-3.800781	 								
-5.410156	-5.410156	-2.736328	-2.736328	-5.410156	-5.410156	-2.736328	-2.736328	-5.410156	-5.410156	-2.736328	-2.736328	-5.410156	-5.410156	-2.736328	-2.736328	 								
-2.613281	-2.613281	-5.386719	-5.386719	-2.613281	-2.613281	-5.386719	-5.386719	-2.613281	-2.613281	-5.386719	-5.386719	-2.613281	-2.613281	-5.386719	-5.386719	 								
-2.583984	-2.583984	-5.460938	-5.460938	-2.583984	-2.583984	-5.460938	-5.460938	-2.583984	-2.583984	-5.460938	-5.460938	-2.583984	-2.583984	-5.460938	-5.460938	 								
-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	 								
-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	-5.986328	-3.109375	 								
-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	-5.472656	-2.595703	 								
-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	-5.435547	-2.558594	 								
-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	-5.519531	-2.642578	 								
-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	-5.580078	-2.703125	 								
-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	-2.632812	-5.105469	 								
-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	-5.339844	-2.566406	 								
-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	-5.533203	-2.65625	 								
																								
																								
																								
-1.892578	-4.666016	-7.439453	 																					
-7.408203	-4.634766	-1.861328	 																					
-8.171875	-5.398438	-2.625	 																					
-7.410156	-4.636719	-1.863281	 																					
-1.892578	-4.666016	-7.439453	 																					
																								
																								
																								
-4.1875	-1.714844	 																						
-5.431641	-1.65625	 																						
-4.189453	-1.716797	 																						
																								
																								
																								
-8.628906	-1.677734	 																						
-9.751953	-1.802734	 																						
																								
																								
																								
-1.816406	-4.289062	 																						
-4.289062	-1.816406	 																						
-1.816406	-4.289062	 																						
-1.78125	-4.253906	 																						
-3.087891	-5.560547	 																						
-2.238281	-4.710938	 																						
-1.710938	-1.710938	 																						
																								
																								
																								
-1.736328	-4.310547	 																						
-3.544922	-6.017578	 																						
-2.888672	-5.361328	 																						
-4.289062	-1.816406	 																						
-4.246094	-1.773438	 																						
-1.867188	-4.339844	 																						
																								
																								
																								
-2.785156	-1.833984	 																						
-5.384766	-2.810547	 																						
-1.804688	-1.804688	 																						
-1.802734	-1.802734	 																						
-1.783203	-4.628906	 																						
-4.560547	-1.986328	 																						
-1.660156	-4.636719	 																						
-2.105469	-4.779297	 																						
-1.720703	-4.494141	 																						
-1.681641	-1.681641	 																						
-1.736328	-4.410156	 																						
-1.736328	-4.410156	 																						
-4.390625	-1.716797	 																						
-1.722656	-4.396484	 																						
-4.521484	-1.847656	 																						
-1.689453	-1.689453	 																						
-1.65625	-1.65625	 																						
-1.681641	-1.681641	 																						
																								
																								
																								
-1.65625	-5.431641	 																						
-1.707031	-4.28125	 																						
-1.65625	-4.832031	 																						
																								
																								
																								
-2.464844	-4.9375	-8.712891	 																					
-4.644531	-1.871094	-4.644531	 																					
-4.300781	-1.828125	-5.603516	 																					
-4.648438	-1.875	-4.648438	 																					
-4.761719	-1.988281	-4.761719	 																					
-1.916016	-4.388672	-6.861328	 																					
-6.074219	-6.074219	-5.123047	 																					
-1.859375	-1.859375	-4.332031	 																					
-1.84375	-5.220703	-8.597656	 																					
-4.271484	-1.798828	-5.574219	 																					
-4.767578	-1.994141	-4.767578	 																					
-4.380859	-1.908203	-4.380859	 																					
-6.589844	-4.117188	-7.892578	 																					
-2.240234	-5.013672	-7.787109	 																					
-4.898438	-2.224609	-4.898438	 																					
-4.460938	-1.988281	-5.763672	 																					
-4.660156	-1.986328	-4.660156	 																					
-4.617188	-1.84375	-4.617188	 																					
-4.279297	-1.806641	-5.582031	 																					
-4.439453	-1.966797	-4.439453	 																					
-4.644531	-1.871094	-4.644531	 																					
-4.644531	-1.871094	-4.644531	 																					
-4.650391	-1.876953	-4.650391	 																					
-4.341797	-1.869141	-5.644531	 																					
-1.871094	-4.544922	-7.21875	 																					
-1.857422	-1.857422	-4.330078	 																					
-4.544922	-1.871094	-4.544922	 																					
-4.435547	-1.962891	-4.435547	 																					
-4.791016	-2.117188	-4.890625	 																					
-4.279297	-1.806641	-5.582031	 																					
-5.142578	-1.966797	-5.742188	 																					
-2.466797	-5.140625	-7.814453	 																					
-1.867188	-4.541016	-7.214844	 																					
-4.439453	-1.966797	-4.439453	 																					
-4.662109	-1.888672	-4.662109	 																					
-4.630859	-1.857422	-4.630859	 																					
-4.685547	-1.912109	-4.384766	 																					
-4.435547	-1.962891	-4.435547	 																					
-4.640625	-1.867188	-4.640625	 																					
-4.542969	-1.869141	-4.542969	 																					
-4.542969	-1.869141	-4.542969	 																					
-1.869141	-4.542969	-7.216797	 																					
-4.652344	-1.878906	-4.652344	 																					
-8.632812	-5.958984	-3.486328	 																					
-1.914062	-4.6875	-7.160156	 																					
-4.537109	-1.863281	-4.537109	 																					
-4.537109	-1.863281	-4.537109	 																					
-4.537109	-1.863281	-4.537109	 																					
-4.660156	-1.986328	-4.660156	 																					
-1.861328	-4.634766	-7.408203	 																					
-1.916016	-4.388672	-6.861328	 																					
-4.53125	-1.857422	-4.53125	 																					
-4.53125	-1.857422	-4.53125	 																					
-4.53125	-1.857422	-4.53125	 																					
-4.525391	-1.851562	-4.525391	 																					
-4.662109	-1.988281	-4.662109	 																					
-1.845703	-5.621094	-9.396484	 																					
-4.519531	-1.845703	-4.519531	 																					
-1.84375	-4.517578	-7.191406	 																					
-4.515625	-1.841797	-4.515625	 																					
-4.615234	-1.841797	-4.615234	 																					
-2.980469	-2.029297	-4.501953	 																					
-4.513672	-1.839844	-4.513672	 																					
-4.509766	-1.835938	-4.509766	 																					
-4.505859	-1.832031	-4.505859	 																					
-3.28125	-5.753906	-5.753906	 																					
-5.138672	-1.962891	-1.962891	 																					
-4.501953	-1.828125	-1.828125	 																					
-4.501953	-1.828125	-1.828125	 																					
-4.5	-1.826172	-1.826172	 																					
-3.021484	-2.070312	-2.070312	 																					
-3.132812	-2.181641	-2.181641	 																					
-4.496094	-1.822266	-1.822266	 																					
-4.619141	-1.945312	-1.945312	 																					
-4.871094	-2.197266	-2.197266	 																					
-4.599609	-1.925781	-1.925781	 																					
-4.617188	-1.943359	-1.943359	 																					
-4.492188	-1.818359	-1.818359	 																					
-4.492188	-1.818359	-1.818359	 																					
-4.341797	-1.869141	-1.869141	 																					
-4.490234	-1.816406	-1.816406	 																					
-4.337891	-1.865234	-1.865234	 																					
-4.267578	-1.794922	-1.794922	 																					
-4.289062	-1.826172	-1.826172	 																					
-4.554688	-2.091797	-2.091797	 																					
-4.269531	-1.806641	-1.806641	 																					
-1.966797	-1.966797	-1.966797	 																					
-1.845703	-1.845703	-1.845703	 																					
-1.962891	-1.962891	-1.962891	 																					
-1.841797	-1.841797	-1.841797	 																					
																								
																								
																								
-2.605469	-2.609375	 																						
-2.496094	-2.5	 																						
-2.6875	-7.259766	 																						
-2.478516	-7.050781	 																						
-2.542969	-7.115234	 																						
-2.566406	-7.138672	 																						
-3.824219	-3.828125	 																						
-2.820312	-2.824219	 																						
-2.628906	-2.632812	 																						
-3.740234	-3.744141	 																						
-2.496094	-2.5	 																						
-2.574219	-2.578125	 																						
-2.4375	-2.441406	 																						
-3.6875	-3.691406	 																						
-2.386719	-2.390625	 																						
-3.574219	-3.578125	 																						
-2.285156	-2.289062	 																						
																								
																								
																								
-1.917969	-1.917969	-4.591797	-4.591797	 																				
-6.453125	-3.779297	-5.501953	-2.828125	 																				
-1.908203	-1.908203	-4.582031	-4.582031	 																				
-4.632812	-7.306641	-1.958984	-4.632812	 																				
-4.626953	-7.300781	-1.953125	-4.626953	 																				
-1.945312	-4.619141	-4.619141	-7.292969	 																				
-7.291016	-4.617188	-4.617188	-1.943359	 																				
-1.994141	-1.994141	-1.994141	-1.994141	 																				
-1.869141	-1.869141	-1.869141	-1.869141	 																				
